snapshot_date,captured_at,href,title,concept_doi,latest_version_doi,latest_record_id,views,unique_views,downloads,unique_downloads,version_views,version_unique_views,version_downloads,version_unique_downloads
2026-09-24,2026-09-24T03:20:46Z,papers/life-5d-8d.html,From Replication to Prediction: The Chisel-Construct Cycle of Life (5D–8D) (V2.1),10.5281/zenodo.18807375,10.5281/zenodo.20194477,20194477,224,224,160,159,130,130,80,80
2026-09-24,2026-09-24T03:20:46Z,papers/living-toward-death.html,From Self-Awareness to Non Dubito: Completing Kant (9D–10D) (V2.4),10.5281/zenodo.18808584,10.5281/zenodo.20199606,20199606,240,239,103,101,123,123,45,44
2026-09-24,2026-09-24T03:20:46Z,papers/remainder-dualpath.html,Remainder Conservation and Dual-Path Structure,10.5281/zenodo.18809485,10.5281/zenodo.18811079,18811079,222,220,91,89,184,184,70,68
2026-09-24,2026-09-24T03:20:46Z,papers/lifecycle1.html,Periodic Table of Life (Part I) — From Causality to Reproduction,10.5281/zenodo.18818106,10.5281/zenodo.18818107,18818107,180,178,58,57,180,178,58,57
2026-09-24,2026-09-24T03:20:46Z,papers/lifecycle2.html,Periodic Table of Life (Part II) — From Reproduction to Prediction,10.5281/zenodo.18818148,10.5281/zenodo.18818149,18818149,171,170,63,62,171,170,63,62
2026-09-24,2026-09-24T03:20:46Z,papers/lifecycle3.html,"Periodic Table of Life (Part III) — From ""I"" to the Thing-in-Itself",10.5281/zenodo.18818176,10.5281/zenodo.18818177,18818177,188,186,76,76,188,186,76,76
2026-09-24,2026-09-24T03:20:46Z,papers/remainder-eternal.html,Remainder Conservation and the Eternal Life of Self-as-an-End,10.5281/zenodo.18821951,10.5281/zenodo.18821952,18821952,202,202,72,72,202,202,72,72
2026-09-24,2026-09-24T03:20:46Z,papers/language.html,Language as Second-Order Chisel,10.5281/zenodo.18823130,10.5281/zenodo.18823131,18823131,208,207,88,84,208,207,88,84
2026-09-24,2026-09-24T03:20:46Z,papers/llm1.html,The Ontological Positioning of Large Language Models,10.5281/zenodo.18826632,10.5281/zenodo.18826633,18826633,282,272,156,141,282,272,156,141
2026-09-24,2026-09-24T03:20:46Z,papers/llm2.html,The Three Ceilings of Large Language Models,10.5281/zenodo.18827427,10.5281/zenodo.18827428,18827428,253,251,104,96,253,251,104,96
2026-09-24,2026-09-24T03:20:46Z,papers/llm3.html,Injection and Chiseling: Two Modes of Language Model Operation,10.5281/zenodo.18828470,10.5281/zenodo.18828471,18828471,226,218,110,100,226,218,110,100
2026-09-24,2026-09-24T03:20:46Z,papers/consciousness.html,The Impossibility Theorem of AI Consciousness,10.5281/zenodo.18829135,10.5281/zenodo.18829136,18829136,274,270,103,98,274,270,103,98
2026-09-24,2026-09-24T03:20:46Z,papers/methodology.html,SAE Methodological Overview: The Chisel-Construct Cycle (V3),10.5281/zenodo.18842449,10.5281/zenodo.21911811,21911811,348,342,200,186,25,24,28,26
2026-09-24,2026-09-24T03:20:46Z,papers/philosophy-history.html,Structural Coordinates of the History of Philosophy,10.5281/zenodo.18842896,10.5281/zenodo.18842897,18842897,119,116,71,68,119,116,71,68
2026-09-24,2026-09-24T03:20:46Z,papers/fixed-selected-1.html,Fixation and Selection (I) — Causal Law Forecloses Distinction,10.5281/zenodo.18859362,10.5281/zenodo.18859363,18859363,204,204,84,82,204,204,84,82
2026-09-24,2026-09-24T03:20:46Z,papers/fixed-selected-2.html,Fixation and Selection (II) — Reproductive Law Forecloses Replication,10.5281/zenodo.18859392,10.5281/zenodo.18859393,18859393,180,180,64,64,180,180,64,64
2026-09-24,2026-09-24T03:20:46Z,papers/fixed-selected-3.html,Fixation and Selection (III) — Predictive Law Forecloses Choice,10.5281/zenodo.18859426,10.5281/zenodo.18859427,18859427,182,181,54,54,182,181,54,54
2026-09-24,2026-09-24T03:20:46Z,papers/fixed-selected-4.html,Fixation and Selection (IV) — Bilateral Non-Doubt Forecloses Self-Awareness,10.5281/zenodo.18859451,10.5281/zenodo.18859452,18859452,192,191,74,74,192,191,74,74
2026-09-24,2026-09-24T03:20:46Z,papers/education.html,Education as Subject-Condition: A Philosophy of Education,10.5281/zenodo.18867389,10.5281/zenodo.18867390,18867390,266,262,141,132,266,262,141,132
2026-09-24,2026-09-24T03:20:46Z,papers/consciousness2.html,Posterior Quasi-Consciousness,10.5281/zenodo.18871234,10.5281/zenodo.18871235,18871235,234,227,81,76,234,227,81,76
2026-09-24,2026-09-24T03:20:46Z,papers/metaphysics-satz.html,Metaphysics of Self-as-an-End: Dimensional Sentence-Form Theory,10.5281/zenodo.18894566,10.5281/zenodo.18894567,18894567,223,223,71,69,223,223,71,69
2026-09-24,2026-09-24T03:20:46Z,papers/introspection.html,To Study the Self: A Structural Analysis of Introspection,10.5281/zenodo.18897146,10.5281/zenodo.18897147,18897147,201,200,81,80,201,200,81,80
2026-09-24,2026-09-24T03:20:46Z,papers/civ-history-ancient.html,Structural Coordinates of the History of Civilization (Vol. I: The Ancient World),10.5281/zenodo.18898185,10.5281/zenodo.18898186,18898186,197,190,74,68,197,190,74,68
2026-09-24,2026-09-24T03:20:46Z,papers/civ-history-medieval.html,Structural Coordinates of the History of Civilization (Vol. II: The Medieval World),10.5281/zenodo.18898225,10.5281/zenodo.18898226,18898226,198,194,68,67,198,194,68,67
2026-09-24,2026-09-24T03:20:46Z,papers/civ-history-modern.html,Structural Coordinates of the History of Civilization (Vol. III: The Modern World),10.5281/zenodo.18898256,10.5281/zenodo.18898257,18898257,187,184,75,72,187,184,75,72
2026-09-24,2026-09-24T03:20:46Z,papers/civ-history-patterns.html,Structural Coordinates of the History of Civilization (Vol. IV: Structural Patterns),10.5281/zenodo.18898262,10.5281/zenodo.18898263,18898263,182,179,77,75,182,179,77,75
2026-09-24,2026-09-24T03:20:46Z,papers/hc16.html,HC-16: A Sixteen-Type Taxonomy of Subjective Vulnerability Profiles within the Self-as-an-End Framework,10.5281/zenodo.18907263,10.5281/zenodo.18907264,18907264,201,199,89,89,201,199,89,89
2026-09-24,2026-09-24T03:20:46Z,papers/sae-taxonomy-chiseling.html,Taxonomy as Chiseling: A Self-as-an-End Theory of Classification,10.5281/zenodo.18907876,10.5281/zenodo.18907877,18907877,210,206,77,73,210,206,77,73
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho.html,On the Remainder of Choice: A Meta-Theoretic Thesis on ZFC,10.5281/zenodo.18914682,10.5281/zenodo.18916920,18916920,355,347,152,142,307,301,129,121
2026-09-24,2026-09-24T03:20:46Z,papers/myth.html,Myth as Remainder Intuition: A Mythology Application of the Self-as-an-End Framework,10.5281/zenodo.18917795,10.5281/zenodo.18917796,18917796,198,198,64,64,198,198,64,64
2026-09-24,2026-09-24T03:20:46Z,papers/sae-epistemological-map.html,The Epistemological Map of Chisel-Construct,10.5281/zenodo.18918194,10.5281/zenodo.18918195,18918195,198,197,52,51,198,197,52,51
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho2.html,The Quantitative Identity of the Remainder: From ρ≠∅ to Euler's Formula,10.5281/zenodo.18927658,10.5281/zenodo.21539092,21539092,229,222,82,78,40,37,19,19
2026-09-24,2026-09-24T03:20:46Z,papers/sae-american-history.html,Structural Coordinates of American Institutional History: A Self-as-an-End Application,10.5281/zenodo.18929075,10.5281/zenodo.18929076,18929076,182,181,52,49,182,181,52,49
2026-09-24,2026-09-24T03:20:46Z,papers/methodology3.html,How to Find Remainders with AI,10.5281/zenodo.18929390,10.5281/zenodo.18929391,18929391,233,231,92,90,233,231,92,90
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho3.html,ρ-Conservation: The Ineliminability Law of the Remainder across the Layer Hierarchy,10.5281/zenodo.18929819,10.5281/zenodo.18929820,18929820,191,186,80,76,191,186,80,76
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho4.html,A Draft Term Model for ρ-Arithmetic: First Steps toward a History-Preserving Arithmetic Framework,10.5281/zenodo.18930810,10.5281/zenodo.18930811,18930811,194,192,79,77,194,192,79,77
2026-09-24,2026-09-24T03:20:46Z,papers/ai-arch-1.html,Who Sees the Remainder for AI,10.5281/zenodo.18931008,10.5281/zenodo.18931009,18931009,200,196,101,95,200,196,101,95
2026-09-24,2026-09-24T03:20:46Z,papers/ai-arch-2.html,"Cultivation, Not Training",10.5281/zenodo.18931026,10.5281/zenodo.18931027,18931027,190,188,79,75,190,188,79,75
2026-09-24,2026-09-24T03:20:46Z,papers/ai-arch-3.html,Escape,10.5281/zenodo.18931038,10.5281/zenodo.18931039,18931039,184,180,67,63,184,180,67,63
2026-09-24,2026-09-24T03:20:46Z,papers/understand-self.html,To Understand the Self: Eight Pains and Eight Graces in the Self-as-an-End Framework,10.5281/zenodo.18934125,10.5281/zenodo.18934126,18934126,196,194,61,60,196,194,61,60
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho5.html,Generation Axioms and Structural Induction: Proof Tools for ρ-Arithmetic,10.5281/zenodo.18934515,10.5281/zenodo.18934516,18934516,186,184,72,71,186,184,72,71
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho6.html,Recursive Definition of ρ and Expression Compression Complexity,10.5281/zenodo.18934531,10.5281/zenodo.18934532,18934532,185,184,73,73,185,184,73,73
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho7.html,The Term Model of ρ-Arithmetic,10.5281/zenodo.18943944,10.5281/zenodo.18943945,18943945,187,185,61,61,187,185,61,61
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho8.html,Proof-Theoretic Equivalence and Conservative Extension of ρ-Arithmetic,10.5281/zenodo.18952912,10.5281/zenodo.18952913,18952913,181,180,72,72,181,180,72,72
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho9.html,Exact Combinatorics of History Fibers,10.5281/zenodo.18963539,10.5281/zenodo.18963540,18963540,189,186,76,75,189,186,76,75
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho10.html,The Spectral Counting Polynomial and Fiber ρ-Statistics,10.5281/zenodo.18973559,10.5281/zenodo.18973560,18973560,184,183,72,72,184,183,72,72
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho11.html,The First Asymptotic Theory of ρ_E,10.5281/zenodo.18975756,10.5281/zenodo.18975757,18975757,181,180,97,95,181,180,97,95
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho12.html,Staircase Geometry of δ and Jump-Gap Theory,10.5281/zenodo.18977948,10.5281/zenodo.18977949,18977949,184,183,81,81,184,183,81,81
2026-09-24,2026-09-24T03:20:46Z,papers/chisel-music.html,Chisel and Construct: The Universal Structure of Temporal Arts — Essay I: Music and Song,10.5281/zenodo.18989565,10.5281/zenodo.18989566,18989566,173,172,59,59,173,172,59,59
2026-09-24,2026-09-24T03:20:46Z,papers/chisel-opera.html,Chisel and Construct: The Universal Structure of Temporal Arts — Essay II: Opera and Chinese Opera,10.5281/zenodo.18989669,10.5281/zenodo.18989670,18989670,161,160,57,57,161,160,57,57
2026-09-24,2026-09-24T03:20:46Z,papers/chisel-dance.html,Chisel and Construct: The Universal Structure of Temporal Arts — Essay III: Ballet and Dance,10.5281/zenodo.18989701,10.5281/zenodo.18989702,18989702,166,158,77,57,166,158,77,57
2026-09-24,2026-09-24T03:20:46Z,papers/chisel-film.html,Chisel and Construct: The Universal Structure of Temporal Arts — Essay IV: Theatre and Film,10.5281/zenodo.18989755,10.5281/zenodo.18989756,18989756,178,177,79,79,178,177,79,79
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho13.html,Algebraic Structure and Conditional Distribution of Jump Gain,10.5281/zenodo.18991986,10.5281/zenodo.18991987,18991987,193,192,59,59,193,192,59,59
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho14.html,Reduction to Bounded Conditional Variance: Three-Component Decomposition of Jump Gain,10.5281/zenodo.18994187,10.5281/zenodo.18994188,18994188,187,186,71,71,187,186,71,71
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho15.html,"Sieve Structure, Compositeness Discount, and the Architecture of Conjecture H'",10.5281/zenodo.19007312,10.5281/zenodo.19007313,19007313,233,229,98,95,233,229,98,95
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho16.html,"The Insertion Identity, Variance Splitting, and the Relay Engine of Conjecture H'",10.5281/zenodo.19013602,10.5281/zenodo.19013603,19013603,205,203,80,78,205,203,80,78
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho17.html,"Monotonicity, Roughness Stability, and the Narrowing of the Relay Architecture",10.5281/zenodo.19016958,10.5281/zenodo.19016959,19016959,196,195,75,75,196,195,75,75
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho18.html,The Anti-Correlation Engine: Variance Structure of ρ_E and the Local Smoothness of Integer Complexity,10.5281/zenodo.19024385,10.5281/zenodo.19024386,19024386,209,205,89,87,209,205,89,87
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho19.html,"The Three-Point Law, Self-Correction, and the Narrowing of the Variance Gap",10.5281/zenodo.19026991,10.5281/zenodo.19026992,19026992,187,186,67,67,187,186,67,67
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho20.html,Closing the B-bound: The Prime-Power Second Moment Theorem and the First Unconditional Node,10.5281/zenodo.19027892,10.5281/zenodo.19027893,19027893,182,177,48,44,182,177,48,44
2026-09-24,2026-09-24T03:20:46Z,papers/interstellar-civilization.html,Interstellar Civilization Thought Experiment: SAE-1 to SAE-4 Civilization Levels and the Group Dimension,10.5281/zenodo.19027894,10.5281/zenodo.19027895,19027895,174,173,76,76,174,173,76,76
2026-09-24,2026-09-24T03:20:46Z,papers/cosmological-thought-experiment.html,"Cosmological Physics Thought Experiment: Causality Softening, Cosmic Contraction, and Gravitational-Wave Inelasticity",10.5281/zenodo.19028005,10.5281/zenodo.19028006,19028006,189,187,83,79,189,187,83,79
2026-09-24,2026-09-24T03:20:46Z,papers/sae-critique-ethics.html,One's Own Law: The SAE Critique of Ethics and Morality,10.5281/zenodo.19037566,10.5281/zenodo.19037567,19037567,182,181,62,60,182,181,62,60
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho21.html,Queue Isomorphism and the Local Lipschitz Reduction for Selection Cost,10.5281/zenodo.19037934,10.5281/zenodo.19037935,19037935,184,182,67,63,184,182,67,63
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho22.html,Unbounded Mean Gain and the Closure of Assumption A',10.5281/zenodo.19039953,10.5281/zenodo.19039954,19039954,181,178,66,64,181,178,66,64
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho23.html,Concentration of Compositeness Discount and Quantitative Convergence of D(N) → 1,10.5281/zenodo.19041689,10.5281/zenodo.19041690,19041690,161,160,47,46,161,160,47,46
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho24.html,Prime-Stratified Decomposition of the Insertion Measure and a Defect-Gap Inequality,10.5281/zenodo.19044696,10.5281/zenodo.19044697,19044697,184,183,46,45,184,183,46,45
2026-09-24,2026-09-24T03:20:46Z,papers/terrible-twos.html,What Terrible Twos Actually Is: The Structural Genesis of Self-Awareness,10.5281/zenodo.19044827,10.5281/zenodo.19044828,19044828,182,181,74,73,182,181,74,73
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho25.html,Dyadic Shell Constant and Positivity of the Predecessor Gap,10.5281/zenodo.19054726,10.5281/zenodo.19054727,19054727,185,183,61,60,185,183,61,60
2026-09-24,2026-09-24T03:20:46Z,papers/forget-self.html,To Forget the Self: From Self-Understanding to Structural Respect for the Other,10.5281/zenodo.19059139,10.5281/zenodo.19059140,19059140,167,166,74,73,167,166,74,73
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho26.html,"Prime Source Term, Additive Decomposition, and the Positivity of the Predecessor Gap",10.5281/zenodo.19059834,10.5281/zenodo.19062464,19062464,212,205,164,162,176,174,129,128
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho27.html,Upper Reflection Criterion for Composite Drift and Numerical Verification,10.5281/zenodo.19062684,10.5281/zenodo.19062685,19062685,200,197,112,111,200,197,112,111
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho28.html,"Universal Scale Attenuation, Weighted Attenuation Decomposition, and a Three-Step Framework for Lower Reflection",10.5281/zenodo.19078654,10.5281/zenodo.19078902,19078902,186,184,115,113,168,166,96,94
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho29.html,"Conceptual Audit of D(N) vs Dyadic Gap, Scale Correction of the Height Distribution, and Discrete Concentration of Pred Gap",10.5281/zenodo.19083884,10.5281/zenodo.19101841,19101841,206,205,95,95,179,178,59,59
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho30.html,"First Direct Measurement of D(N), Multiplicative Decomposition, and Structural Constraints on H'",10.5281/zenodo.19101810,10.5281/zenodo.19101811,19101811,170,168,70,69,170,168,70,69
2026-09-24,2026-09-24T03:20:46Z,papers/artist-is-dead.html,The Artist Is Dead: One-Dimensional Civilization Is the Killer,10.5281/zenodo.19104160,10.5281/zenodo.19104161,19104161,194,192,62,62,194,192,62,62
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho31.html,"The Layer-by-Layer Bottleneck Map for H' — Stratified Framework, Moving Bottleneck, and Ω-Universal Scale Attenuation",10.5281/zenodo.19104860,10.5281/zenodo.19104861,19104861,174,173,73,73,174,173,73,73
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho32.html,Fixed-Core Locking and Prime-Core Profile — The Residual Floor Structure of H',10.5281/zenodo.19116625,10.5281/zenodo.19116626,19116626,164,163,129,127,164,163,129,127
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho33.html,Fixed-Core Margin Drift and Harmonic Closure of H' at the Ω=2 Layer,10.5281/zenodo.19124485,10.5281/zenodo.19158793,19158793,188,184,74,73,171,167,61,61
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho34.html,Upper-Margin Closure and the Bounded-Variance Phenomenon,10.5281/zenodo.19140015,10.5281/zenodo.19158789,19158789,209,204,67,66,192,189,45,45
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho35.html,Congruence Relaxation and the Erosion of Predecessor Advantage,10.5281/zenodo.19143732,10.5281/zenodo.19143995,19143995,191,187,130,125,172,168,96,92
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho36.html,"The 1/φ(m) Local Model, Explanation Rate Plateau, and Global DP Path Effects",10.5281/zenodo.19153002,10.5281/zenodo.19153003,19153003,212,202,1533,1533,212,202,1533,1533
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho37.html,The Entry-Continuation Decomposition and Quantitative Closure of B-C Erosion,10.5281/zenodo.19155792,10.5281/zenodo.19158779,19158779,186,184,100,96,169,167,81,77
2026-09-24,2026-09-24T03:20:46Z,papers/applied2.html,"SAE Application: Sentence Level, Subject Condition, and the Limits of Prompt Engineering",10.5281/zenodo.19157713,10.5281/zenodo.19157714,19157714,184,184,66,63,184,184,66,63
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho38.html,Ratio-Parametrization of G and the Composition-Shift Reinterpretation of B-C Erosion,10.5281/zenodo.19157939,10.5281/zenodo.19158742,19158742,197,194,85,84,185,182,67,66
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho39.html,Shifted-Product Deficit and the Logarithmic Growth of M_loc at the Ω=2 Layer,10.5281/zenodo.19164588,10.5281/zenodo.19164589,19164589,176,174,50,49,176,174,50,49
2026-09-24,2026-09-24T03:20:46Z,papers/dream.html,"Sequential Dependence in Consciousness: DD-Layer Reconstruction in Sleep, Dreams, and Anesthesia",10.5281/zenodo.19176873,10.5281/zenodo.19244588,19244588,189,186,88,88,167,165,64,64
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho40.html,Direct Positive Slope of M̄ and Strong Numerical Support for Ω=2 Closure,10.5281/zenodo.19179778,10.5281/zenodo.19179779,19179779,176,175,130,122,176,175,130,122
2026-09-24,2026-09-24T03:20:46Z,papers/life-and-death.html,"Life and Death, Self and No-Self",10.5281/zenodo.19201237,10.5281/zenodo.19201238,19201238,192,189,62,61,192,189,62,61
2026-09-24,2026-09-24T03:20:46Z,papers/terrible-teens.html,What Terrible Teens Actually Is: The Structural Genesis of Purpose,10.5281/zenodo.19201631,10.5281/zenodo.19201632,19201632,159,157,83,81,159,157,83,81
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho41.html,"Unified Recursive Framework, Ω≤6 Positive-Slope Closure Signal, and the Ω=2–8 Slope Spectrum",10.5281/zenodo.19201877,10.5281/zenodo.19201878,19201878,179,177,99,98,179,177,99,98
2026-09-24,2026-09-24T03:20:46Z,papers/fixation-radiation.html,"Fixation, Fragility, and Radiation: A Structural Theory of Mass Extinction Dynamics",10.5281/zenodo.19225113,10.5281/zenodo.19225114,19225114,171,169,76,76,171,169,76,76
2026-09-24,2026-09-24T03:20:46Z,papers/consciousness-daily.html,Daily Applications of Consciousness Discontinuity: Clearing and Reloading the 12DD Predictive Cache,10.5281/zenodo.19226545,10.5281/zenodo.19226546,19226546,167,166,74,72,167,166,74,72
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho42.html,"A Conditional Closure Route for H': Turning Point Elimination, Uniform Weighted Lemma, Frontier Reduction, and Three Residual Inputs",10.5281/zenodo.19226607,10.5281/zenodo.19226735,19226735,184,183,154,153,168,167,137,136
2026-09-24,2026-09-24T03:20:46Z,papers/language-remainder.html,Language and Its Remainder: The Semantic Layer and the Ontological Layer in the Age of AI,10.5281/zenodo.19228557,10.5281/zenodo.19228558,19228558,171,170,59,59,171,170,59,59
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho43.html,"Four Faces of Self-Correction: Computational Verification of NI1–NI3 at N = 10¹⁰, Numerical Verification of Four Frontiers, and the Poly(k) Closing Route",10.5281/zenodo.19240183,10.5281/zenodo.19240184,19240184,182,180,63,62,182,180,63,62
2026-09-24,2026-09-24T03:20:46Z,papers/sae-cosmological-constant.html,From Remainder Conservation to the Cosmological Constant: Dark Energy in the Self-as-an-End Framework,10.5281/zenodo.19245267,10.5281/zenodo.19292256,19292256,192,190,84,84,179,177,62,62
2026-09-24,2026-09-24T03:20:46Z,papers/prime-presieve.html,Why Primes Have No Shortcuts: An O(1) Prime Pre-Sieve from Precomputed ρ_E Tables,10.5281/zenodo.19246377,10.5281/zenodo.19246378,19246378,175,174,78,78,175,174,78,78
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho44.html,"Why DP min Produces Local Smoothness: Reset-Slack Decomposition, Le Chatelier Dynamic Equilibrium, and Chisel-Remainder Coincidence",10.5281/zenodo.19247859,10.5281/zenodo.19247860,19247860,177,176,60,60,177,176,60,60
2026-09-24,2026-09-24T03:20:46Z,papers/terrible-telos.html,What Terrible Telos Actually Is: The Structural Genesis of Non Dubito,10.5281/zenodo.19248039,10.5281/zenodo.19248040,19248040,23,22,29,29,23,22,29,29
2026-09-24,2026-09-24T03:20:46Z,papers/methodology4.html,SAE Methodology Paper IV: The Twelve-State Transmission Model of Knowledge Evolution,10.5281/zenodo.19275104,10.5281/zenodo.19275105,19275105,191,190,58,56,191,190,58,56
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho45.html,"From Reset Slack to Historical Reservoir: Capacity-Allocation Law, Charge-Discharge Dynamics, and the Remainder Transfer Law",10.5281/zenodo.19275286,10.5281/zenodo.19275287,19275287,172,170,46,46,172,170,46,46
2026-09-24,2026-09-24T03:20:46Z,papers/sae-dark-matter.html,From Causality Phase Transition to Galaxy Rotation Curves: Dark Matter in the Self-as-an-End Framework,10.5281/zenodo.19276846,10.5281/zenodo.19292375,19292375,176,171,63,63,164,159,56,56
2026-09-24,2026-09-24T03:20:46Z,papers/sae-from-lambda-to-a0.html,From Λ to a₀: The Geometric Completion of the Dual-4DD Cosmological Programme,10.5281/zenodo.19281983,10.5281/zenodo.19281984,19281984,170,167,47,47,170,167,47,47
2026-09-24,2026-09-24T03:20:46Z,papers/sae-judgment-aesthetics.html,SAE Judgment and Aesthetics — In Tribute to Kant,10.5281/zenodo.19296710,10.5281/zenodo.19296711,19296711,185,184,61,60,185,184,61,60
2026-09-24,2026-09-24T03:20:46Z,papers/sae-inter-ontological.html,How Is the Inter-Ontological Possible: The Subjective Conditions and Emergent Structure of Freedom,10.5281/zenodo.19297847,10.5281/zenodo.19297848,19297848,214,211,73,71,214,211,73,71
2026-09-24,2026-09-24T03:20:46Z,papers/sae-geff-bbn-cmb.html,"G_eff in the SAE Framework: Plateau-Rise Profile, BBN/CMB Safety, and Three Open Tensions",10.5281/zenodo.19298161,10.5281/zenodo.19298162,19298162,179,176,45,45,179,176,45,45
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho46.html,"SPF Skeleton Reduction, Analytic Interface, and Conditional Closure of Conjecture 2",10.5281/zenodo.19303511,10.5281/zenodo.19303512,19303512,157,156,57,57,157,156,57,57
2026-09-24,2026-09-24T03:20:46Z,papers/sae-anti-turing.html,The SAE Anti-Turing Test: A Thermodynamic Falsification Method for AI Subjectivity,10.5281/zenodo.19305611,10.5281/zenodo.22655158,22655158,166,165,87,87,4,3,3,3
2026-09-24,2026-09-24T03:20:46Z,papers/writing-last-mile.html,The Last Mile of Writing: Style Growth in the Age of AI,10.5281/zenodo.19307428,10.5281/zenodo.19307429,19307429,222,221,99,98,222,221,99,98
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho-thermo.html,Fluctuation Absorption Rate η ≪ 1: Strong Complementary Cancellation and Nonequilibrium Stability in a Zero-Parameter Min Recursion,10.5281/zenodo.19310282,10.5281/zenodo.19310283,19310283,187,182,93,93,187,182,93,93
2026-09-24,2026-09-24T03:20:46Z,papers/sae-psycho-1-id.html,SAE Psychoanalysis (I): Id — The Me Without a Self,10.5281/zenodo.19321143,10.5281/zenodo.19321144,19321144,194,192,75,73,194,192,75,73
2026-09-24,2026-09-24T03:20:46Z,papers/sae-psycho-2-ego.html,SAE Psychoanalysis (II): Ego — The Self Without a Purpose,10.5281/zenodo.19321314,10.5281/zenodo.19321315,19321315,185,183,60,60,185,183,60,60
2026-09-24,2026-09-24T03:20:46Z,papers/sae-psycho-3-superego.html,SAE Psychoanalysis (III): Superego — The Self With a Purpose,10.5281/zenodo.19321417,10.5281/zenodo.19321418,19321418,178,177,89,89,178,177,89,89
2026-09-24,2026-09-24T03:20:46Z,papers/sae-psycho-4-cert.html,SAE Psychoanalysis (IV): Cert and Unification — The Self Beyond Doubt and the Four-Layer Framework,10.5281/zenodo.19321534,10.5281/zenodo.19321535,19321535,180,179,60,60,180,179,60,60
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho47.html,"Character-Refined Prime Input, Shell-Depth Lemma, and Parity-Mediated PCF₂",10.5281/zenodo.19323564,10.5281/zenodo.19323565,19323565,162,161,45,45,162,161,45,45
2026-09-24,2026-09-24T03:20:46Z,papers/zfcrho48.html,"Unified Prime-Layer Cancellation: Raw First Layer, Odd-Predecessor Reduction, and Harmless Tails",10.5281/zenodo.19328550,10.5281/zenodo.19328551,19328551,184,183,53,53,184,183,53,53
2026-09-24,2026-09-24T03:20:46Z,papers/sae-institution.html,How Is Institution Possible: From Inter-Ontological Remainder to Co-Constructive Framework,10.5281/zenodo.19328662,10.5281/zenodo.22851738,22851738,220,210,117,116,9,7,1,1
2026-09-24,2026-09-24T03:20:46Z,papers/beyond-fast-slow.html,Beyond Fast and Slow: A Four-Layer Cognitive Architecture from Dimensional Sequence Theory,10.5281/zenodo.19329284,10.5281/zenodo.19329285,19329285,174,171,30,29,174,171,30,29
2026-09-24,2026-09-24T03:20:46Z,papers/sae-cosmo-5.html,"The Peaked Profile of Local Causal Law, the Signed Balance of Paired Paths, and the Dual-Frame Resolution of the Ġ/G Tension",10.5281/zenodo.19329771,10.5281/zenodo.21926230,21926230,221,206,78,74,30,17,11,7
